# 大きい,小さい
# 白鳥 > ペンギン > にわとり > ふくろう > すずめ
白鳥,1,ペンギン,2,にわとり,3,ふくろう,4,すずめ,5
# 電車 > 新幹線 > バス > タクシー > 飛行機
電車,1,新幹線,2,バス,3,タクシー,4,飛行機,5
# 可愛い,可愛くない
# 釈由美子 > 優香 > 南明奈 = 北乃きい = 友近 = 吹石一恵 = 梨花
釈由美子,1,優香,2,南明奈,3,北乃きい,3,友近,3,吹石一恵,3,梨花,3
# 面白い,つまらない
# 友近 >> 梨花 > 釈由美子 > 優香 > 南明奈 = 北乃きい = 吹石一恵
友近,1,梨花,2,釈由美子,3,優香,4,南明奈,5,北乃きい,5,吹石一恵,5
# 甘い,甘くない
# チーズケーキ > チョコレートケーキ > ショートケーキ > ロールケーキ > シフォンケーキ
チーズケーキ,1,チョコレートケーキ,2,ショートケーキ,3,ロールケーキ,4,シフォンケーキ,5
# 好きだ,嫌いだ
# ショートケーキ > シフォンケーキ > ロールケーキ > チョコレートケーキ > チーズケーキ
ショートケーキ,1,シフォンケーキ,2,ロールケーキ,3,チョコレートケーキ,4,チーズケーキ,5
# 美味しい,不味い
# スコーン > カステラ > ベーグル > マフィン > マカロン
スコーン,1,カステラ,2,ベーグル,3,マフィン,4,マカロン,5
# おしゃれだ,おしゃれでない
# マカロン > ベーグル > スコーン > マフィン > カステラ
マカロン,1,ベーグル,2,スコーン,3,マフィン,4,カステラ,5
# 美味しい,不味い
# 紅茶 > ココア > オレンジジュース > 緑茶 > 抹茶
紅茶,1,ココア,2,オレンジジュース,3,緑茶,4,抹茶,5
# 好きだ,嫌いだ
# 讃岐うどん > お好み焼き > カツカレー > 串かつ > 牛タン
讃岐うどん,1,お好み焼き,2,カツカレー,3,串かつ,4,牛タン,5
# 高価だ,安価だ
# 牛タン > カツカレー > お好み焼き > 串かつ > 讃岐うどん
牛タン,1,カツカレー,2,お好み焼き,3,串かつ,4,讃岐うどん,5
# 暖かい,寒い
# 沖縄 >> 福岡 > 神戸 > 大阪 > 名古屋 > 東京 >> 札幌
沖縄,1,福岡,2,神戸,3,大阪,4,名古屋,5,東京,6,札幌,7
# 遠い,近い
# 沖縄 > 東京 > 札幌 > 名古屋 > 大阪 > 神戸 > 福岡
沖縄,1,東京,2,札幌,3,名古屋,4,大阪,5,神戸,6,福岡,7
# ヘルシーだ,ヘルシーでない
# タイ料理 > 韓国料理 > インド料理 > 中華料理 > スペイン料理
タイ料理,1,韓国料理,2,インド料理,3,中華料理,4,スペイン料理,5
# 辛い,辛くない
# タイ料理 > インド料理 > 韓国料理 > 中華料理 > スペイン料理
タイ料理,1,インド料理,2,韓国料理,3,中華料理,4,スペイン料理,5
# 優秀だ,優秀でない
# 科学者 > 医師 > 宇宙飛行士 > 作曲者 > 警察官
科学者,1,医師,2,宇宙飛行士,3,作曲者,4,警察官,5
# 過酷だ,過酷でない
# 医師 > 作曲者 > 警察官 > 科学者 > 宇宙飛行士
医師,1,作曲者,2,警察官,3,科学者,4,宇宙飛行士,5
# 面白い,つまらない
# 風の谷のナウシカ > スター・ウォーズ > 不思議の国のアリス > となりのトトロ > 美女と野獣
風の谷のナウシカ,1,スター・ウォーズ,2,不思議の国のアリス,3,となりのトトロ,4,美女と野獣,5
# 新しい,古い
# 美女と野獣 > 不思議の国のアリス > となりのトトロ > 風の谷のナウシカ > スター・ウォーズ
美女と野獣,1,不思議の国のアリス,2,となりのトトロ,3,風の谷のナウシカ,4,スター・ウォーズ,5
# 必須だ,無駄だ
# 国語 > 世界史 > 数学 > 体育 > 英語
国語,1,世界史,2,数学,3,体育,4,英語,5
# 簡単だ,難しい
# 世界史 > 国語 > 英語 > 数学 > 体育
世界史,1,国語,2,英語,3,数学,4,体育,5
# 楽しい,楽しくない
# 読書 > ドライブ > ジョギング > BBQ > 釣り > サーフィン
読書,1,ドライブ,2,ジョギング,3,BBQ,4,釣り,5,サーフィン,6
# 有意義だ,有意義でない
# 読書 > 釣り > ドライブ > BBQ > サーフィン > ジョギング
読書,1,釣り,2,ドライブ,3,BBQ,4,サーフィン,5,ジョギング,6
# 手軽だ,手軽でない
# 読書 > ドライブ > ジョギング > BBQ > 釣り > サーフィン
読書,1,ドライブ,2,ジョギング,3,BBQ,4,釣り,5,サーフィン,6
# 面白い,つまらない
# Youtube >> ニコ動 >> Twitter > Facebook > インスタグラム
Youtube,1,ニコ動,2,Twitter,3,Facebook,4,インスタグラム,5
# 便利だ,便利でない
# Youtube >> ニコ動 > Twitter > Facebook > インスタグラム
Youtube,1,ニコ動,2,Twitter,3,Facebook,4,インスタグラム,5
# 面白い,つまらない
# ドラゴンボール > エヴァ > セーラームーン > プリキュア > ジョジョ > GTO
ドラゴンボール,1,エヴァ,2,セーラームーン,3,プリキュア,4,ジョジョ,5,GTO,6
# 若い,若くない
# 田中角栄 > 鳩山由紀夫 > 麻生太郎 > 安倍晋三 > 小泉純一郎
田中角栄,1,鳩山由紀夫,2,麻生太郎,3,安倍晋三,4,小泉純一郎,5
# 好きだ,嫌いだ
# 麻生太郎 > 小泉純一郎 > 鳩山由紀夫 > 安倍晋三 > 田中角栄
麻生太郎,1,小泉純一郎,2,鳩山由紀夫,3,安倍晋三,4,田中角栄,5
# 好調だ,不調だ
# グーグル > マイクロソフト > アップル > ヤフー > サムスン
グーグル,1,マイクロソフト,2,アップル,3,ヤフー,4,サムスン,5
# 不可欠だ,不要だ
# グーグル > マイクロソフト > ヤフー > アップル > サムスン
グーグル,1,マイクロソフト,2,ヤフー,3,アップル,4,サムスン,5
# 偉大だ,偉大でない
# エジソン > ニュートン > 宮沢賢治 = 坂本龍馬 = 聖徳太子
エジソン,1,ニュートン,2,宮沢賢治,3,坂本龍馬,3,聖徳太子,3
# 好きだ,嫌いだ
# 宮沢賢治 >> 坂本龍馬 = エジソン = 聖徳太子 = ニュートン
宮沢賢治,1,坂本龍馬,2,エジソン,2,聖徳太子,2,ニュートン,2
# 面白い,つまらない
# タモリ > 明石家さんま > 島田紳助 > ビートたけし > 所ジョージ
タモリ,1,明石家さんま,2,島田紳助,3,ビートたけし,4,所ジョージ,5
# 若い,若くない
# 島田紳助 > 明石家さんま > 所ジョージ > ビートたけし > タモリ
島田紳助,1,明石家さんま,2,所ジョージ,3,ビートたけし,4,タモリ,5
# 貴重だ,貴重でない
# 琵琶湖 > 出雲大社 > 皇居 > 大阪城 > 通天閣
琵琶湖,1,出雲大社,2,皇居,3,大阪城,4,通天閣,5
# 新しい,古い
# 江戸時代 > 鎌倉時代 > 平安時代 > 奈良時代 > 弥生時代
江戸時代,1,鎌倉時代,2,平安時代,3,奈良時代,4,弥生時代,5
# 長い,短い
# 弥生時代 > 平安時代 > 江戸時代 > 奈良時代 > 鎌倉時代
弥生時代,1,平安時代,2,江戸時代,3,奈良時代,4,鎌倉時代,5
# 重要だ,重要でない
# 優しさ > 話し方 > ルックス > 服装 > 髪型
優しさ,1,話し方,2,ルックス,3,服装,4,髪型,5
# 若い,若くない
# 錦織圭 > ダルビッシュ > 内村航平 > イチロー > 羽生結弦
錦織圭,1,ダルビッシュ,2,内村航平,3,イチロー,4,羽生結弦,5
# 素晴らしい,素晴らしくない
# イチロー > 羽生結弦 > 錦織圭 > 内村航平 > ダルビッシュ
イチロー,1,羽生結弦,2,錦織圭,3,内村航平,4,ダルビッシュ,5
