# 大きい,小さい
# 白鳥 > ペンギン > ふくろう > にわとり > すずめ
白鳥,1,ペンギン,2,ふくろう,3,にわとり,4,すずめ,5
# アメリカ > イギリス > スペイン > ロシア > インド > 中国 > タイ
アメリカ,1,イギリス,2,スペイン,3,ロシア,4,インド,5,中国,6,タイ,7
# 広大だ,せまい
# ロシア > 中国 > アメリカ > インド > イギリス > スペイン > タイ
ロシア,1,中国,2,アメリカ,3,インド,4,イギリス,5,スペイン,6,タイ,7
# 暖かい,寒い
# インド > タイ > 中国 > アメリカ > スペイン > イギリス > ロシア
インド,1,タイ,2,中国,3,アメリカ,4,スペイン,5,イギリス,6,ロシア,7
# 好調だ,不調だ
# トヨタ > ホンダ > ダイハツ > マツダ > ヤマハ
トヨタ,1,ホンダ,2,ダイハツ,3,マツダ,4,ヤマハ,5
# 有名だ,無名だ
# トヨタ = ホンダ > ダイハツ > マツダ > ヤマハ
トヨタ,1,ホンダ,1,ダイハツ,3,マツダ,4,ヤマハ,5
# 美味しい,不味い
# ウイスキー > チューハイ > ハイボール > ビール > 日本酒
ウイスキー,1,チューハイ,2,ハイボール,3,ビール,4,日本酒,5
# 高価だ,安価だ
# ウイスキー > 日本酒 > ハイボール > ビール > チューハイ
ウイスキー,1,日本酒,2,ハイボール,3,ビール,4,チューハイ,5
# 好きだ,嫌いだ
# ラーメン > カレー > チャーハン > ピザ > ハンバーガー
ラーメン,1,カレー,2,チャーハン,3,ピザ,4,ハンバーガー,5
# 脂っこい,脂っこくない
# ハンバーガー > ピザ > ラーメン > カレー > チャーハン
ハンバーガー,1,ピザ,2,ラーメン,3,カレー,4,チャーハン,5
# 高価だ,安価だ
# カーナビ > カメラ > 洗濯機 > エアコン > プリンタ
カーナビ,1,カメラ,2,洗濯機,3,エアコン,4,プリンタ,5
# うるさい,静かだ
# 洗濯機 > カーナビ > エアコン > プリンタ > カメラ
洗濯機,1,カーナビ,2,エアコン,3,プリンタ,4,カメラ,5
# 好きだ,嫌いだ
# 晴天 > 雪 > 強風 > 霜 > 霧 > 雷 > 雨
晴天,1,雪,2,強風,3,霜,4,霧,5,雷,6,雨,7
# 珍しい,珍しくない
# 雷 > 霜 > 霧 > 強風 > 雨 = 晴天 = 雪
雷,1,霜,2,霧,3,強風,4,雨,5,晴天,5,雪,5
# 好きだ,嫌いだ
# 鶏肉 > 牛肉 > 豚肉 > ラム肉 > 馬肉
鶏肉,1,牛肉,2,豚肉,3,ラム肉,4,馬肉,5
# 高価だ,安価だ
# 牛肉 > 馬肉 >> ラム肉 > 豚肉 > 鶏肉
牛肉,1,馬肉,2,ラム肉,3,豚肉,4,鶏肉,5
# 有名だ,無名だ
# 銀閣寺 > 薬師寺 > 中尊寺 > 東寺 > 善光寺 > 増上寺
銀閣寺,1,薬師寺,2,中尊寺,3,東寺,4,善光寺,5,増上寺,6
# 立派だ,立派でない
# 銀閣寺 > 薬師寺 > 東寺 > 中尊寺 > 善光寺 > 増上寺
銀閣寺,1,薬師寺,2,東寺,3,中尊寺,4,善光寺,5,増上寺,6
# メジャーだ,マイナーだ
# 野球 > サッカー > 相撲 > テニス > バレー > バスケ > 卓球
野球,1,サッカー,2,相撲,3,テニス,4,バレー,5,バスケ,6,卓球,7
# 得意だ,苦手だ
# バレー > バスケ > テニス > 卓球 > サッカー > 野球 > 相撲
バレー,1,バスケ,2,テニス,3,卓球,4,サッカー,5,野球,6,相撲,7
# 快適だ,不快だ
# 新幹線 > 電車 > タクシー > 飛行機 > バス
新幹線,1,電車,2,タクシー,3,飛行機,4,バス,5
# 速い,遅い
# 飛行機 > 新幹線 > 電車 > タクシー > バス
飛行機,1,新幹線,2,電車,3,タクシー,4,バス,5
# 安全だ,危険だ
# 飛行機 > 新幹線 > 電車 > バス > タクシー
飛行機,1,新幹線,2,電車,3,バス,4,タクシー,5
# 可愛い,可愛くない
# 北乃きい > 吹石一恵 > 優香 > 南明奈 > 釈由美子 > 梨花 > 友近
北乃きい,1,吹石一恵,2,優香,3,南明奈,4,釈由美子,5,梨花,6,友近,7
# 面白い,つまらない
# 友近 > 釈由美子 > 優香 > 南明奈 = 吹石一恵 = 北乃きい = 梨花
友近,1,釈由美子,2,優香,3,南明奈,4,吹石一恵,4,北乃きい,4,梨花,4
# 甘い,甘くない
# チョコレートケーキ > ショートケーキ > ロールケーキ > チーズケーキ > シフォンケーキ
チョコレートケーキ,1,ショートケーキ,2,ロールケーキ,3,チーズケーキ,4,シフォンケーキ,5
# 好きだ,嫌いだ
# シフォンケーキ > チーズケーキ > ロールケーキ > チョコレートケーキ > ショートケーキ
シフォンケーキ,1,チーズケーキ,2,ロールケーキ,3,チョコレートケーキ,4,ショートケーキ,5
# 美味しい,不味い
# スコーン > ベーグル > カステラ > マカロン > マフィン
スコーン,1,ベーグル,2,カステラ,3,マカロン,4,マフィン,5
# おしゃれだ,おしゃれでない
# マカロン > マフィン > スコーン > ベーグル > カステラ
マカロン,1,マフィン,2,スコーン,3,ベーグル,4,カステラ,5
# 美味しい,不味い
# ココア > 紅茶 > オレンジジュース > 抹茶 > 緑茶
ココア,1,紅茶,2,オレンジジュース,3,抹茶,4,緑茶,5
# 好きだ,嫌いだ
# 牛タン > 讃岐うどん > カツカレー > お好み焼き > 串かつ
牛タン,1,讃岐うどん,2,カツカレー,3,お好み焼き,4,串かつ,5
# 高価だ,安価だ
# 牛タン >> カツカレー > 讃岐うどん > 串かつ > お好み焼き
牛タン,1,カツカレー,2,讃岐うどん,3,串かつ,4,お好み焼き,5
# 暖かい,寒い
# 沖縄 > 福岡 > 神戸 = 名古屋 = 東京 = 大阪 >> 札幌
沖縄,1,福岡,2,神戸,3,名古屋,3,東京,3,大阪,3,札幌,7
# 遠い,近い
# 沖縄 > 福岡 > 神戸 > 大阪 > 名古屋 > 東京 >> 札幌
沖縄,1,福岡,2,神戸,3,大阪,4,名古屋,5,東京,6,札幌,7
# ヘルシーだ,ヘルシーでない
# タイ料理 > スペイン料理 > インド料理 > 韓国料理 > 中華料理
タイ料理,1,スペイン料理,2,インド料理,3,韓国料理,4,中華料理,5
# 辛い,辛くない
# タイ料理 > インド料理 > 韓国料理 > スペイン料理 > 中華料理
タイ料理,1,インド料理,2,韓国料理,3,スペイン料理,4,中華料理,5
# 優秀だ,優秀でない
# 宇宙飛行士 > 科学者 > 医師 > 警察官 > 作曲者
宇宙飛行士,1,科学者,2,医師,3,警察官,4,作曲者,5
# 過酷だ,過酷でない
# 宇宙飛行士 > 警察官 > 医師 > 科学者 > 作曲者
宇宙飛行士,1,警察官,2,医師,3,科学者,4,作曲者,5
# 面白い,つまらない
# となりのトトロ > 風の谷のナウシカ > スター・ウォーズ >> 不思議の国のアリス > 美女と野獣
となりのトトロ,1,風の谷のナウシカ,2,スター・ウォーズ,3,不思議の国のアリス,4,美女と野獣,5
# 新しい,古い
# 美女と野獣 > 不思議の国のアリス > 風の谷のナウシカ > となりのトトロ > スター・ウォーズ
美女と野獣,1,不思議の国のアリス,2,風の谷のナウシカ,3,となりのトトロ,4,スター・ウォーズ,5
# 必須だ,無駄だ
# 数学 = 英語 = 体育 = 国語 = 世界史
数学,1,英語,1,体育,1,国語,1,世界史,1
# 簡単だ,難しい
# 体育 > 国語 > 世界史 > 数学 > 英語
体育,1,国語,2,世界史,3,数学,4,英語,5
# 楽しい,楽しくない
# ドライブ > 釣り > ＢＢＱ > 読書 >> ジョギング = サーフィン
ドライブ,1,釣り,2,ＢＢＱ,3,読書,4,ジョギング,5,サーフィン,5
# 有意義だ,有意義でない
# 読書 > 釣り > ドライブ > ジョギング > ＢＢＱ > サーフィン
読書,1,釣り,2,ドライブ,3,ジョギング,4,ＢＢＱ,5,サーフィン,6
# 手軽だ,手軽でない
# 読書 > ジョギング > ＢＢＱ > 釣り > ドライブ >> サーフィン
読書,1,ジョギング,2,ＢＢＱ,3,釣り,4,ドライブ,5,サーフィン,6
# 面白い,つまらない
# Ｆａｃｅｂｏｏｋ = Ｔｗｉｔｔｅｒ > インスタグラム > ニコ動 > Ｙｏｕｔｕｂｅ
Ｆａｃｅｂｏｏｋ,1,Ｔｗｉｔｔｅｒ,1,インスタグラム,3,ニコ動,4,Ｙｏｕｔｕｂｅ,5
# 便利だ,便利でない
# Ｔｗｉｔｔｅｒ = Ｆａｃｅｂｏｏｋ > インスタグラム >> Ｙｏｕｔｕｂｅ > ニコ動
Ｔｗｉｔｔｅｒ,1,Ｆａｃｅｂｏｏｋ,1,インスタグラム,3,Ｙｏｕｔｕｂｅ,4,ニコ動,5
# 面白い,つまらない
# ドラゴンボール > ジョジョ > エヴァ >> セーラームーン > プリキュア > ＧＴＯ
ドラゴンボール,1,ジョジョ,2,エヴァ,3,セーラームーン,4,プリキュア,5,ＧＴＯ,6
# 若い,若くない
# 麻生太郎 > 安倍晋三 > 鳩山由紀夫 > 小泉純一郎 > 田中角栄
麻生太郎,1,安倍晋三,2,鳩山由紀夫,3,小泉純一郎,4,田中角栄,5
# 好きだ,嫌いだ
# 田中角栄 > 安倍晋三 > 麻生太郎 > 小泉純一郎 > 鳩山由紀夫
田中角栄,1,安倍晋三,2,麻生太郎,3,小泉純一郎,4,鳩山由紀夫,5
# 好調だ,不調だ
# マイクロソフト > ヤフー > アップル > グーグル > サムスン
マイクロソフト,1,ヤフー,2,アップル,3,グーグル,4,サムスン,5
# 不可欠だ,不要だ
# アップル > マイクロソフト > グーグル > ヤフー >> サムスン
アップル,1,マイクロソフト,2,グーグル,3,ヤフー,4,サムスン,5
# 偉大だ,偉大でない
# エジソン > ニュートン > 聖徳太子 > 坂本龍馬 > 宮沢賢治
エジソン,1,ニュートン,2,聖徳太子,3,坂本龍馬,4,宮沢賢治,5
# 好きだ,嫌いだ
# 坂本龍馬 > エジソン > ニュートン > 宮沢賢治 > 聖徳太子
坂本龍馬,1,エジソン,2,ニュートン,3,宮沢賢治,4,聖徳太子,5
# 面白い,つまらない
# 所ジョージ > ビートたけし > 明石家さんま > タモリ > 島田紳助
所ジョージ,1,ビートたけし,2,明石家さんま,3,タモリ,4,島田紳助,5
# 若い,若くない
# 島田紳助 > 所ジョージ > 明石家さんま > タモリ > ビートたけし
島田紳助,1,所ジョージ,2,明石家さんま,3,タモリ,4,ビートたけし,5
# 貴重だ,貴重でない
# 出雲大社 > 皇居 > 大阪城 > 琵琶湖 > 通天閣
出雲大社,1,皇居,2,大阪城,3,琵琶湖,4,通天閣,5
# 印象的だ,印象的でない
# 出雲大社 >> 琵琶湖 > 皇居 > 大阪城 > 通天閣
出雲大社,1,琵琶湖,2,皇居,3,大阪城,4,通天閣,5
# 新しい,古い
# 江戸時代 > 鎌倉時代 > 平安時代 > 奈良時代 > 弥生時代
江戸時代,1,鎌倉時代,2,平安時代,3,奈良時代,4,弥生時代,5
# 長い,短い
# 平安時代 > 江戸時代 > 弥生時代 > 鎌倉時代 > 奈良時代
平安時代,1,江戸時代,2,弥生時代,3,鎌倉時代,4,奈良時代,5
# 重要だ,重要でない
# ルックス > 髪型 > 話し方 > 服装 > 優しさ
ルックス,1,髪型,2,話し方,3,服装,4,優しさ,5
# 若い,若くない
# 羽生結弦 > 錦織圭 > 内村航平 > ダルビッシュ > イチロー
羽生結弦,1,錦織圭,2,内村航平,3,ダルビッシュ,4,イチロー,5
# 素晴らしい,素晴らしくない
# 錦織圭 > 内村航平 > イチロー > 羽生結弦 > ダルビッシュ
錦織圭,1,内村航平,2,イチロー,3,羽生結弦,4,ダルビッシュ,5
